2015-08-18 14:46:43,633 INFO  [main] Configuration.deprecation (Configuration.java:warnOnceIfDeprecated(1009)) - mapred.task.partition is deprecated. Instead, use mapreduce.task.partition
2015-08-18 14:46:50,493 INFO  [netty-server-worker-0] handler.RequestDecoder (RequestDecoder.java:channelRead(74)) - decode: Server window metrics MBytes/sec received = 0, MBytesReceived = 0.0001, ave received req MBytes = 0.0001, secs waited = 1.43990208E9
2015-08-18 14:46:50,505 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:setup(594)) - Granular InfoName:StartTime InfoValue:1439902010505 Timestamp:1439902010505 RecordUuid:9153663342922346675 OperationUuid:4984744094087670034 ActorType:BspWorker ActorId:1 MissionType:DataLoad MissionId:Id.Unique ParentDescriptor:UniqueParent
2015-08-18 14:46:50,506 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:setup(595)) - Granular InfoName:ComputeNode InfoValue:node325.cm.cluster Timestamp:1439902010505 RecordUuid:8359194584243182562 OperationUuid:4984744094087670034 ActorType:BspWorker ActorId:1 MissionType:DataLoad MissionId:Id.Unique ParentDescriptor:UniqueParent
2015-08-18 14:46:50,515 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:loadInputSplits(312)) - loadInputSplits: Using 1 thread(s), originally 1 threads(s) for 5 total splits.
2015-08-18 14:46:50,525 INFO  [load-0] worker.InputSplitsHandler (InputSplitsHandler.java:reserveInputSplit(125)) - reserveInputSplit: Reserved input split path /_hadoopBsp/giraph_yarn_application_1439901900213_0001/_vertexInputSplitDir/4, overall roughly 0.0% input splits reserved
2015-08-18 14:46:50,528 INFO  [load-0] worker.InputSplitsCallable (InputSplitsCallable.java:getInputSplit(312)) - getInputSplit: Reserved /_hadoopBsp/giraph_yarn_application_1439901900213_0001/_vertexInputSplitDir/4 from ZooKeeper and got input split 'hdfs://10.149.3.5:8020/input/graph/Citation_FCF:268435456+42658344'
2015-08-18 14:46:52,633 INFO  [load-0] yarn.GiraphYarnTask (GiraphYarnTask.java:setStatus(172)) - [STATUS: task-1] readVertexInputSplit: Loaded 250000 vertices at 28055.93657786842 vertices/sec 1678967 edges at 188375.4624297717 edges/sec Memory (free/total/max) = 9219.98M / 11500.00M / 11500.00M
2015-08-18 14:46:52,633 INFO  [load-0] worker.VertexInputSplitsCallable (LoggerUtils.java:setStatusAndLog(70)) - readVertexInputSplit: Loaded 250000 vertices at 28055.93657786842 vertices/sec 1678967 edges at 188375.4624297717 edges/sec Memory (free/total/max) = 9219.98M / 11500.00M / 11500.00M
2015-08-18 14:46:53,297 INFO  [load-0] worker.InputSplitsCallable (InputSplitsCallable.java:loadInputSplit(270)) - loadFromInputSplit: Finished loading /_hadoopBsp/giraph_yarn_application_1439901900213_0001/_vertexInputSplitDir/4 (v=343001, e=2350826)
2015-08-18 14:46:53,302 INFO  [load-0] worker.InputSplitsHandler (InputSplitsHandler.java:reserveInputSplit(125)) - reserveInputSplit: Reserved input split path /_hadoopBsp/giraph_yarn_application_1439901900213_0001/_vertexInputSplitDir/2, overall roughly 20.0% input splits reserved
2015-08-18 14:46:53,303 INFO  [load-0] worker.InputSplitsCallable (InputSplitsCallable.java:getInputSplit(312)) - getInputSplit: Reserved /_hadoopBsp/giraph_yarn_application_1439901900213_0001/_vertexInputSplitDir/2 from ZooKeeper and got input split 'hdfs://10.149.3.5:8020/input/graph/Citation_FCF:134217728+67108864'
2015-08-18 14:46:54,751 INFO  [load-0] yarn.GiraphYarnTask (GiraphYarnTask.java:setStatus(172)) - [STATUS: task-1] readVertexInputSplit: Loaded 593001 vertices at 53760.40289420543 vertices/sec 3589655 edges at 325368.52090445586 edges/sec Memory (free/total/max) = 8500.00M / 11500.00M / 11500.00M
2015-08-18 14:46:54,752 INFO  [load-0] worker.VertexInputSplitsCallable (LoggerUtils.java:setStatusAndLog(70)) - readVertexInputSplit: Loaded 593001 vertices at 53760.40289420543 vertices/sec 3589655 edges at 325368.52090445586 edges/sec Memory (free/total/max) = 8500.00M / 11500.00M / 11500.00M
2015-08-18 14:46:56,396 INFO  [load-0] yarn.GiraphYarnTask (GiraphYarnTask.java:setStatus(172)) - [STATUS: task-1] readVertexInputSplit: Loaded 843001 vertices at 66510.02491915209 vertices/sec 5061394 edges at 399261.50575174316 edges/sec Memory (free/total/max) = 10311.19M / 11500.00M / 11500.00M
2015-08-18 14:46:56,396 INFO  [load-0] worker.VertexInputSplitsCallable (LoggerUtils.java:setStatusAndLog(70)) - readVertexInputSplit: Loaded 843001 vertices at 66510.02491915209 vertices/sec 5061394 edges at 399261.50575174316 edges/sec Memory (free/total/max) = 10311.19M / 11500.00M / 11500.00M
2015-08-18 14:46:57,116 INFO  [load-0] worker.InputSplitsCallable (InputSplitsCallable.java:loadInputSplit(270)) - loadFromInputSplit: Finished loading /_hadoopBsp/giraph_yarn_application_1439901900213_0001/_vertexInputSplitDir/2 (v=605912, e=3635102)
2015-08-18 14:46:57,122 INFO  [load-0] worker.InputSplitsCallable (InputSplitsCallable.java:call(236)) - call: Loaded 2 input splits in 6.6063433 secs, (v=948913, e=5985928) 143636.64 vertices/sec, 906087.94 edges/sec
2015-08-18 14:46:57,127 INFO  [main] netty.NettyClient (NettyClient.java:waitAllRequests(724)) - waitAllRequests: Finished all requests. MBytes/sec received = 0.0074, MBytesReceived = 0, ave received req MBytes = 0, secs waited = 0.005
MBytes/sec sent = 26.8024, MBytesSent = 0.1608, ave sent req MBytes = 0.0536, secs waited = 0.005
2015-08-18 14:46:57,127 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:setup(663)) - setup: Finally loaded a total of (v=948913, e=5985928)
2015-08-18 14:46:57,128 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:setup(666)) - Granular InfoName:LoadedVertexCount InfoValue:948913 Timestamp:1439902017128 RecordUuid:5700649206419175390 OperationUuid:4984744094087670034 ActorType:BspWorker ActorId:1 MissionType:DataLoad MissionId:Id.Unique ParentDescriptor:UniqueParent
2015-08-18 14:46:57,128 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:setup(667)) - Granular InfoName:LoadedEdgeCount InfoValue:5985928 Timestamp:1439902017128 RecordUuid:4624929098449260401 OperationUuid:4984744094087670034 ActorType:BspWorker ActorId:1 MissionType:DataLoad MissionId:Id.Unique ParentDescriptor:UniqueParent
2015-08-18 14:46:57,128 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:setup(668)) - Granular InfoName:EndTime InfoValue:1439902017128 Timestamp:1439902017128 RecordUuid:7303891897944240842 OperationUuid:4984744094087670034 ActorType:BspWorker ActorId:1 MissionType:DataLoad MissionId:Id.Unique ParentDescriptor:UniqueParent
2015-08-18 14:46:57,129 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:setup(669)) - Granular InfoName:LoadedDataVolume InfoValue:109767208 Timestamp:1439902017129 RecordUuid:7065525137924075801 OperationUuid:4984744094087670034 ActorType:BspWorker ActorId:1 MissionType:DataLoad MissionId:Id.Unique ParentDescriptor:UniqueParent
2015-08-18 14:46:57,129 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:setup(671)) - Granular InfoName:StartTime InfoValue:1439902017129 Timestamp:1439902017129 RecordUuid:5105288631166009026 OperationUuid:7869226809568785364 ActorType:BspWorker ActorId:1 MissionType:PostDataLoad MissionId:Id.Unique ParentDescriptor:UniqueParent
2015-08-18 14:46:57,139 INFO  [main-EventThread] bsp.BspService (BspService.java:processVertexEvent(1118)) - process: vertexInputSplitsAllDoneChanged (all vertices sent from input splits)
2015-08-18 14:46:57,140 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:setup(684)) - Granular InfoName:EndTime InfoValue:1439902017140 Timestamp:1439902017140 RecordUuid:8309920059075421074 OperationUuid:7869226809568785364 ActorType:BspWorker ActorId:1 MissionType:PostDataLoad MissionId:Id.Unique ParentDescriptor:UniqueParent
2015-08-18 14:46:57,219 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:waitForRequestsToFinish(1040)) - finishSuperstep: Waiting on all requests, superstep -1 Memory (free/total/max) = 9958.99M / 11500.00M / 11500.00M
2015-08-18 14:46:57,220 INFO  [main] netty.NettyClient (NettyClient.java:waitAllRequests(724)) - waitAllRequests: Finished all requests. MBytes/sec received = 0.0004, MBytesReceived = 0, ave received req MBytes = 0, secs waited = 0.098
MBytes/sec sent = 1.6244, MBytesSent = 0.1608, ave sent req MBytes = 0.0536, secs waited = 0.098
2015-08-18 14:46:57,220 INFO  [main] worker.WorkerAggregatorHandler (WorkerAggregatorHandler.java:finishSuperstep(173)) - finishSuperstep: Start gathering aggregators, workers will send their aggregated values once they are done with superstep computation
2015-08-18 14:46:57,256 INFO  [main] netty.NettyClient (NettyClient.java:waitAllRequests(724)) - waitAllRequests: Finished all requests. MBytes/sec received = 0.0031, MBytesReceived = 0, ave received req MBytes = 0, secs waited = 0.003
MBytes/sec sent = 0.006, MBytesSent = 0, ave sent req MBytes = 0, secs waited = 0.003
2015-08-18 14:46:57,256 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(926)) - finishSuperstep: Superstep -1, messages = 0 , message bytes = 0 , Memory (free/total/max) = 9868.39M / 11500.00M / 11500.00M
2015-08-18 14:46:57,264 INFO  [main] yarn.GiraphYarnTask (GiraphYarnTask.java:setStatus(172)) - [STATUS: task-1] finishSuperstep: (waiting for rest of workers) WORKER_ONLY - Attempt=0, Superstep=-1
2015-08-18 14:46:57,264 INFO  [main] worker.BspServiceWorker (LoggerUtils.java:setStatusAndLog(70)) - finishSuperstep: (waiting for rest of workers) WORKER_ONLY - Attempt=0, Superstep=-1
2015-08-18 14:46:57,285 INFO  [main-EventThread] bsp.BspService (BspService.java:process(969)) - process: superstepFinished signaled
2015-08-18 14:46:57,289 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(998)) - finishSuperstep: Completed superstep -1 with global stats (vtx=3764117,finVtx=0,edges=16511742,msgCount=0,msgBytesCount=0,haltComputation=false, checkpointStatus=NONE) and classes (computation=org.apache.giraph.algorithms.DirectedBFSComputation,combiner=null,incoming=null,outgoing=null)
2015-08-18 14:46:57,289 INFO  [main] yarn.GiraphYarnTask (GiraphYarnTask.java:setStatus(172)) - [STATUS: task-1] finishSuperstep: (all workers done) WORKER_ONLY - Attempt=0, Superstep=-1
2015-08-18 14:46:57,290 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:execute(324)) - Granular InfoName:StartTime InfoValue:1439902017290 Timestamp:1439902017290 RecordUuid:4778931398121486749 OperationUuid:7105349736371522183 ActorType:BspWorker ActorId:1 MissionType:PrepSuperstep MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:57,295 WARN  [main-EventThread] bsp.BspService (BspService.java:process(997)) - process: Unknown and unprocessed event (path=/_hadoopBsp/giraph_yarn_application_1439901900213_0001/_applicationAttemptsDir/0/_superstepDir, type=NodeChildrenChanged, state=SyncConnected)
2015-08-18 14:46:57,300 INFO  [main] messages.InMemoryMessageStoreFactory (InMemoryMessageStoreFactory.java:newStore(173)) - newStore: Created class org.apache.giraph.comm.messages.primitives.IntByteArrayMessageStore for vertex id class org.apache.hadoop.io.IntWritable and message value class org.apache.hadoop.io.IntWritable and no combiner
2015-08-18 14:46:57,305 INFO  [main] messages.InMemoryMessageStoreFactory (InMemoryMessageStoreFactory.java:newStore(173)) - newStore: Created class org.apache.giraph.comm.messages.primitives.IntByteArrayMessageStore for vertex id class org.apache.hadoop.io.IntWritable and message value class org.apache.hadoop.io.IntWritable and no combiner
2015-08-18 14:46:57,316 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:registerHealth(775)) - registerHealth: Created my health node for attempt=0, superstep=0 with /_hadoopBsp/giraph_yarn_application_1439901900213_0001/_applicationAttemptsDir/0/_superstepDir/0/_workerHealthyDir/node325.cm.cluster_1 and workerInfo= Worker(hostname=node325.cm.cluster, MRtaskID=1, port=30001)
2015-08-18 14:46:57,332 INFO  [main-EventThread] bsp.BspService (BspService.java:process(961)) - process: partitionAssignmentsReadyChanged (partitions are assigned)
2015-08-18 14:46:57,334 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:startSuperstep(851)) - startSuperstep: Master(hostname=node307.cm.cluster, MRtaskID=3, port=30003)
2015-08-18 14:46:57,334 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:startSuperstep(852)) - startSuperstep: Ready for computation on superstep 0 since worker selection and vertex range assignments are done in /_hadoopBsp/giraph_yarn_application_1439901900213_0001/_applicationAttemptsDir/0/_superstepDir/0/_addressesAndPartitions
2015-08-18 14:46:57,334 INFO  [main] yarn.GiraphYarnTask (GiraphYarnTask.java:setStatus(172)) - [STATUS: task-1] startSuperstep: WORKER_ONLY - Attempt=0, Superstep=0
2015-08-18 14:46:57,335 INFO  [main] netty.NettyClient (NettyClient.java:connectAllAddresses(477)) - connectAllAddresses: Successfully added 0 connections, (0 total connected) 0 failed, 0 failures total.
2015-08-18 14:46:57,335 INFO  [main] netty.NettyClient (NettyClient.java:waitAllRequests(724)) - waitAllRequests: Finished all requests. MBytes/sec received = 0.0001, MBytesReceived = 0, ave received req MBytes = 0, secs waited = 0.082
MBytes/sec sent = 0.0003, MBytesSent = 0, ave sent req MBytes = 0, secs waited = 0.082
2015-08-18 14:46:57,337 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:sendWorkerPartitions(1835)) - sendWorkerPartitions: Done sending all my partitions.
2015-08-18 14:46:57,338 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:exchangeVertexPartitions(1900)) - exchangeVertexPartitions: Done with exchange.
2015-08-18 14:46:57,341 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:execute(359)) - Granular InfoName:EndTime InfoValue:1439902017341 Timestamp:1439902017341 RecordUuid:7459570473508666616 OperationUuid:7105349736371522183 ActorType:BspWorker ActorId:1 MissionType:PrepSuperstep MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:57,341 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:execute(367)) - execute: 4 partitions to process with 1 compute thread(s), originally 1 thread(s) on superstep 0
2015-08-18 14:46:57,341 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:execute(374)) - Granular InfoName:StartTime InfoValue:1439902017341 Timestamp:1439902017341 RecordUuid:7059647474983518112 OperationUuid:7576054714441561311 ActorType:BspWorker ActorId:1 MissionType:Computation MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:57,342 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:processGraphPartitions(798)) - Granular InfoName:PartitionNum InfoValue:4 Timestamp:1439902017342 RecordUuid:4766396185160166722 OperationUuid:7576054714441561311 ActorType:BspWorker ActorId:1 MissionType:Computation MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:57,343 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:processGraphPartitions(799)) - Granular InfoName:ThreadNum InfoValue:1 Timestamp:1439902017342 RecordUuid:4715121393364769639 OperationUuid:7576054714441561311 ActorType:BspWorker ActorId:1 MissionType:Computation MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,168 INFO  [compute-0] graph.ComputeCallable (ComputeCallable.java:call(196)) - call: Computation took 0.82394916 secs for 4 partitions on superstep 0.  Flushing started
2015-08-18 14:46:58,169 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:processGraphPartitions(825)) - Granular InfoName:TS-Partition InfoValue:1439902017342-4#1439902017673-3#1439902018169-0# Timestamp:1439902018169 RecordUuid:5976339719936200852 OperationUuid:7576054714441561311 ActorType:BspWorker ActorId:1 MissionType:Computation MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,169 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:processGraphPartitions(826)) - Granular InfoName:TS-SentMsgVolume InfoValue:1439902017342-0#1439902018169-0# Timestamp:1439902018169 RecordUuid:7713286525784463446 OperationUuid:7576054714441561311 ActorType:BspWorker ActorId:1 MissionType:Computation MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,170 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:processGraphPartitions(827)) - Granular InfoName:TS-ReceivedMsgVolume InfoValue:1439902017342-0#1439902018169-0# Timestamp:1439902018170 RecordUuid:6545024036784341762 OperationUuid:7576054714441561311 ActorType:BspWorker ActorId:1 MissionType:Computation MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,170 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:execute(381)) - Granular InfoName:EndTime InfoValue:1439902018170 Timestamp:1439902018170 RecordUuid:7806592465302249856 OperationUuid:7576054714441561311 ActorType:BspWorker ActorId:1 MissionType:Computation MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,170 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(893)) - Granular InfoName:StartTime InfoValue:1439902018170 Timestamp:1439902018170 RecordUuid:8711103288797322828 OperationUuid:7240732482235412145 ActorType:BspWorker ActorId:1 MissionType:MsgSend MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,171 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:waitForRequestsToFinish(1040)) - finishSuperstep: Waiting on all requests, superstep 0 Memory (free/total/max) = 9441.69M / 11500.00M / 11500.00M
2015-08-18 14:46:58,171 INFO  [main] netty.NettyClient (NettyClient.java:waitAllRequests(724)) - waitAllRequests: Finished all requests. MBytes/sec received = 0, MBytesReceived = 0, ave received req MBytes = 0, secs waited = 0.832
MBytes/sec sent = 0.0003, MBytesSent = 0.0003, ave sent req MBytes = 0.0001, secs waited = 0.832
2015-08-18 14:46:58,172 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(898)) - Granular InfoName:EndTime InfoValue:1439902018171 Timestamp:1439902018171 RecordUuid:7942494140316074641 OperationUuid:7240732482235412145 ActorType:BspWorker ActorId:1 MissionType:MsgSend MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,172 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(900)) - Granular InfoName:StartTime InfoValue:1439902018172 Timestamp:1439902018172 RecordUuid:5486136964560331921 OperationUuid:5473641504060788786 ActorType:BspWorker ActorId:1 MissionType:PostSuperstep MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,172 INFO  [main] worker.WorkerAggregatorHandler (WorkerAggregatorHandler.java:finishSuperstep(173)) - finishSuperstep: Start gathering aggregators, workers will send their aggregated values once they are done with superstep computation
2015-08-18 14:46:58,241 INFO  [main] netty.NettyClient (NettyClient.java:waitAllRequests(724)) - waitAllRequests: Finished all requests. MBytes/sec received = 0.0041, MBytesReceived = 0, ave received req MBytes = 0, secs waited = 0.002
MBytes/sec sent = 0.006, MBytesSent = 0, ave sent req MBytes = 0, secs waited = 0.003
2015-08-18 14:46:58,241 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(926)) - finishSuperstep: Superstep 0, messages = 0 , message bytes = 0 , Memory (free/total/max) = 9441.69M / 11500.00M / 11500.00M
2015-08-18 14:46:58,242 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(936)) - Granular InfoName:SentMsgs InfoValue:0 Timestamp:1439902018241 RecordUuid:6511320983573868831 OperationUuid:5473641504060788786 ActorType:BspWorker ActorId:1 MissionType:PostSuperstep MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,242 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(940)) - Granular InfoName:ActiveVertices InfoValue:940864 Timestamp:1439902018242 RecordUuid:6081680414176632729 OperationUuid:5473641504060788786 ActorType:BspWorker ActorId:1 MissionType:PostSuperstep MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,242 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(945)) - Granular InfoName:SentMsgVolume InfoValue:0 Timestamp:1439902018242 RecordUuid:8823552007364782437 OperationUuid:5473641504060788786 ActorType:BspWorker ActorId:1 MissionType:PostSuperstep MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,243 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(949)) - Granular InfoName:ReceivedMsgVolume InfoValue:50 Timestamp:1439902018242 RecordUuid:8507313799055382812 OperationUuid:5473641504060788786 ActorType:BspWorker ActorId:1 MissionType:PostSuperstep MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,243 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(953)) - Granular InfoName:RemoteMsgVolume InfoValue:0 Timestamp:1439902018243 RecordUuid:5334731939606698633 OperationUuid:5473641504060788786 ActorType:BspWorker ActorId:1 MissionType:PostSuperstep MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,243 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(958)) - Granular InfoName:SentReqVolume InfoValue:0 Timestamp:1439902018243 RecordUuid:6119631041892577763 OperationUuid:5473641504060788786 ActorType:BspWorker ActorId:1 MissionType:PostSuperstep MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,244 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(962)) - Granular InfoName:ReceivedReqVolume InfoValue:30057243 Timestamp:1439902018243 RecordUuid:7605772457788046630 OperationUuid:5473641504060788786 ActorType:BspWorker ActorId:1 MissionType:PostSuperstep MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,244 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(966)) - Granular InfoName:ReceivedReqVolume InfoValue:0 Timestamp:1439902018244 RecordUuid:7856994697220397227 OperationUuid:5473641504060788786 ActorType:BspWorker ActorId:1 MissionType:PostSuperstep MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,244 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(970)) - Granular InfoName:EndTime InfoValue:1439902018244 Timestamp:1439902018244 RecordUuid:7139980874968779601 OperationUuid:5473641504060788786 ActorType:BspWorker ActorId:1 MissionType:PostSuperstep MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,247 INFO  [main] yarn.GiraphYarnTask (GiraphYarnTask.java:setStatus(172)) - [STATUS: task-1] finishSuperstep: (waiting for rest of workers) WORKER_ONLY - Attempt=0, Superstep=0
2015-08-18 14:46:58,247 INFO  [main] worker.BspServiceWorker (LoggerUtils.java:setStatusAndLog(70)) - finishSuperstep: (waiting for rest of workers) WORKER_ONLY - Attempt=0, Superstep=0
2015-08-18 14:46:58,264 INFO  [main-EventThread] bsp.BspService (BspService.java:process(969)) - process: superstepFinished signaled
2015-08-18 14:46:58,266 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:finishSuperstep(998)) - finishSuperstep: Completed superstep 0 with global stats (vtx=3764117,finVtx=3764117,edges=16511742,msgCount=7,msgBytesCount=165,haltComputation=false, checkpointStatus=NONE) and classes (computation=org.apache.giraph.algorithms.DirectedBFSComputation,combiner=null,incoming=null,outgoing=null)
2015-08-18 14:46:58,267 INFO  [main] yarn.GiraphYarnTask (GiraphYarnTask.java:setStatus(172)) - [STATUS: task-1] finishSuperstep: (all workers done) WORKER_ONLY - Attempt=0, Superstep=0
2015-08-18 14:46:58,267 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:execute(386)) - Granular InfoName:ReceivedMsgVolume InfoValue:0 Timestamp:1439902018267 RecordUuid:6486724672398439351 OperationUuid:7576054714441561311 ActorType:BspWorker ActorId:1 MissionType:Computation MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,267 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:execute(389)) - Granular InfoName:EndTime InfoValue:1439902018267 Timestamp:1439902018267 RecordUuid:7542122496770510658 OperationUuid:5473641504060788786 ActorType:BspWorker ActorId:1 MissionType:PostSuperstep MissionId:0 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,268 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:execute(324)) - Granular InfoName:StartTime InfoValue:1439902018267 Timestamp:1439902018267 RecordUuid:5886713380604440805 OperationUuid:4705153848721678052 ActorType:BspWorker ActorId:1 MissionType:PrepSuperstep MissionId:1 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,274 INFO  [main] messages.InMemoryMessageStoreFactory (InMemoryMessageStoreFactory.java:newStore(173)) - newStore: Created class org.apache.giraph.comm.messages.primitives.IntByteArrayMessageStore for vertex id class org.apache.hadoop.io.IntWritable and message value class org.apache.hadoop.io.IntWritable and no combiner
2015-08-18 14:46:58,280 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:registerHealth(775)) - registerHealth: Created my health node for attempt=0, superstep=1 with /_hadoopBsp/giraph_yarn_application_1439901900213_0001/_applicationAttemptsDir/0/_superstepDir/1/_workerHealthyDir/node325.cm.cluster_1 and workerInfo= Worker(hostname=node325.cm.cluster, MRtaskID=1, port=30001)
2015-08-18 14:46:58,296 INFO  [main-EventThread] bsp.BspService (BspService.java:process(961)) - process: partitionAssignmentsReadyChanged (partitions are assigned)
2015-08-18 14:46:58,298 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:startSuperstep(851)) - startSuperstep: Master(hostname=node307.cm.cluster, MRtaskID=3, port=30003)
2015-08-18 14:46:58,299 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:startSuperstep(852)) - startSuperstep: Ready for computation on superstep 1 since worker selection and vertex range assignments are done in /_hadoopBsp/giraph_yarn_application_1439901900213_0001/_applicationAttemptsDir/0/_superstepDir/1/_addressesAndPartitions
2015-08-18 14:46:58,299 INFO  [main] yarn.GiraphYarnTask (GiraphYarnTask.java:setStatus(172)) - [STATUS: task-1] startSuperstep: WORKER_ONLY - Attempt=0, Superstep=1
2015-08-18 14:46:58,299 INFO  [main] netty.NettyClient (NettyClient.java:connectAllAddresses(477)) - connectAllAddresses: Successfully added 0 connections, (0 total connected) 0 failed, 0 failures total.
2015-08-18 14:46:58,299 INFO  [main] netty.NettyClient (NettyClient.java:waitAllRequests(724)) - waitAllRequests: Finished all requests. MBytes/sec received = 0.0002, MBytesReceived = 0, ave received req MBytes = 0, secs waited = 0.061
MBytes/sec sent = 0.0004, MBytesSent = 0, ave sent req MBytes = 0, secs waited = 0.061
2015-08-18 14:46:58,301 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:sendWorkerPartitions(1835)) - sendWorkerPartitions: Done sending all my partitions.
2015-08-18 14:46:58,302 INFO  [main] worker.BspServiceWorker (BspServiceWorker.java:exchangeVertexPartitions(1900)) - exchangeVertexPartitions: Done with exchange.
2015-08-18 14:46:58,305 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:execute(359)) - Granular InfoName:EndTime InfoValue:1439902018305 Timestamp:1439902018305 RecordUuid:6782231440705711829 OperationUuid:4705153848721678052 ActorType:BspWorker ActorId:1 MissionType:PrepSuperstep MissionId:1 ParentDescriptor:UniqueParent
2015-08-18 14:46:58,305 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:execute(367)) - execute: 4 partitions to process with 1 compute thread(s), originally 1 thread(s) on superstep 1
2015-08-18 14:46:58,305 INFO  [main] graph.GraphTaskManager (GraphTaskManager.java:execute(374)) - Granular InfoName:StartTime InfoValue:1439902018305 Timestamp:1439902018305 RecordUuid:4663807363700675883 OperationUuid:6021203626285636837 ActorType:BspWorker ActorId:1 MissionType:Computation MissionId:1 ParentDescriptor:UniqueParent
